timestamp,bitcoin,"volume-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.0)"
1433246400000,156.259847379,0.864361753509
1433332800000,157.839385787,0.860410725842
1433419200000,157.713238962,0.860329325389
1433505600000,157.071222035,0.886378802437
1433592000000,157.618942084,0.883139884547
1433678400000,157.485269888,0.883526916629
1433764800000,157.562961359,0.910057637311
1433851200000,161.002221313,0.904507853762
1433937600000,160.654444604,0.908225436516
1434024000000,160.732493467,0.912030320282
1434110400000,161.129937605,0.909948064403
1434196800000,160.94610472,0.939606395449
1434283200000,163.590486586,0.945692289159
1434369600000,164.658653497,1.02656303317
1434456000000,168.536760907,1.18906682466
1434542400000,178.365890786,1.1818701311
1434628800000,175.124563083,1.18678811279
1434715200000,172.735452277,1.16476269507
1434801600000,169.71364297,1.19402708316
1434888000000,171.156277128,1.19956714687
1434974400000,172.322180151,1.18018756676
1435060800000,170.418723667,1.17503596514
1435147200000,170.602944223,1.14944892605
1435233600000,169.527535241,1.15188549057
1435320000000,169.367785218,1.1739065413
1435406400000,171.733930133,1.22664037424
1435492800000,174.192239172,1.26419265021
1435579200000,177.869659773,1.47009818114
1435665600000,183.640290285,1.41520221646
1435752000000,180.178913501,1.4490962949
1435838400000,180.025473509,1.41897688204
1435924800000,177.560740629,1.42837116793
1436011200000,178.815205898,1.45671810451
1436097600000,182.102049397,1.6630081464
1436184000000,190.888485157,1.67756689724
1436270400000,187.444537186,1.74840681462
1436356800000,188.991163794,1.97821434586
1436443200000,189.052062739,1.88456050922
1436529600000,202.034917082,1.63479972142
1436616000000,204.219403683,1.83850778058
1436702400000,215.340719109,1.63155595613
1436788800000,201.773046663,1.64096381302
1436875200000,202.78578133,1.65958126489
1436961600000,204.373358312,1.44765714032
1437048000000,198.595744414,1.36978775448
1437134400000,192.205774601,1.4519306563
1437220800000,194.27674399,1.41070364784
1437307200000,191.547623784,1.39784496584
1437393600000,193.496265283,1.41232045814
1437480000000,194.542404119,1.40239136353
1437566400000,193.664674536,1.40273484688
1437652800000,193.371921841,1.51591195337
1437739200000,199.133559667,1.61833110638
1437825600000,202.617679607,1.63772570893
1437912000000,204.781885777,1.60254764119
1437998400000,201.472388743,1.7039928001
1438084800000,205.396636984,1.62694387997
1438171200000,202.551844498,1.57060459325
1438257600000,200.487269131,1.56861487363
1438344000000,198.955969763,1.45772949217
1438430400000,194.869379893,1.45145162944
1438516800000,196.575303902,1.51687722239
1438603200000,198.099596667,1.50613056322
1438689600000,198.648992338,1.51432854774
1438776000000,197.448636628,1.4397297569
1438862400000,195.34535997,1.46151696735
1438948800000,195.333180099,1.43119317281
1439035200000,192.897413685,1.34880334681
1439121600000,185.216218017,1.34774488824
1439208000000,185.431115514,1.36513986022
1439294400000,186.359137198,1.36173967245
1439380800000,186.480951271,1.39940841769
1439467200000,183.874868634,1.65829786636
1439553600000,185.418667118,1.50827364221
1439640000000,186.108851567,1.36809462383
1439726400000,180.839186862,1.39175813628
1439812800000,180.390713735,1.29874521649
1439899200000,179.257301015,1.17381397841
1439985600000,162.537939957,1.23548063175
1440072000000,164.403726045,1.27900074226
1440158400000,164.057763516,1.22952298823
1440244800000,160.126317707,1.20866884291
1440331200000,161.359729965,1.11851704201
1440417600000,155.256329684,1.00270919369
1440504000000,149.172746591,1.11654397428
1440590400000,158.568634513,1.12727091584
1440676800000,158.123543671,1.11002895973
1440763200000,158.612716283,1.13645967744
1440849600000,161.685958697,1.12159015775
1440936000000,160.205469016,1.12417794123
1441022400000,160.81915663,1.112413577
1441108800000,159.630245688,1.1106840764
1441195200000,159.960715514,1.07990690045
1441281600000,158.838758506,1.09336616095
1441368000000,160.450991595,1.09603002935
1441454400000,161.426930919,1.18168233081
1441540800000,167.859359776,1.19508825399
1441627200000,167.879100873,1.22049496146
1441713600000,170.801756264,1.16831762535
1441800000000,167.653936908,1.16238049835
1441886400000,166.889204881,1.17331176709
1441972800000,168.125002094,1.21529733696
1442059200000,167.637805193,1.13090361053
1442145600000,163.185828845,1.11302554718
1442232000000,160.410819514,1.12203607164
1442318400000,161.011817977,1.09495984712
1442404800000,159.080776269,1.11972241026
1442491200000,nan,1.11972241026
1442577600000,162.698811692,1.10804678778
1442664000000,162.262415696,1.1038854313
1442750400000,161.958006989,1.07159955815
1442836800000,159.606808321,1.09869779293
1442923200000,161.637660707,1.09714171329
1443009600000,160.876866165,1.11289721548
1443096000000,162.036159208,1.14351454352
1443182400000,165.752554835,1.10783285247
1443268800000,163.597799762,1.10079565347
1443355200000,163.079019369,1.13903659458
1443441600000,165.936394097,1.14281701488
1443528000000,165.180698244,1.16547025799
1443614400000,165.239646234,1.16028924374
1443700800000,165.111134236,1.17004430798
1443787200000,165.884394872,1.17359010625
1443873600000,166.429987042,1.17834721989
1443960000000,166.767638667,1.17114409078
1444046400000,166.258699154,1.19987142096
1444132800000,168.310358593,1.23441039862
1444219200000,171.074776709,1.21871731038
1444305600000,169.984681522,1.22599047072
1444392000000,170.224103804,1.22534049575
1444478400000,170.17898651,1.23483332176
1444564800000,170.839461039,1.25820408748
1444651200000,172.463809908,1.27790603703
1444737600000,174.627010386,1.26780369165
1444824000000,174.686578962,1.28841162487
1444910400000,178.103550878,1.31018158148
1444996800000,181.224354765,1.41397766303
1445083200000,188.546965027,1.38595906426
1445169600000,186.725071493,1.36477375593
1445256000000,183.982195914,1.38398536532
1445342400000,185.573149362,1.37969369277
1445428800000,185.285645564,1.47893857026
1445515200000,192.070969482,1.50741254115
1445601600000,193.928866666,1.51421497338
1445688000000,194.487736833,1.60936166416
1445774400000,200.695119725,1.58325656906
1445860800000,198.363449364,1.61505885647
1445947200000,202.165188512,1.70864746169
1446033600000,210.52262057,1.83483893871
1446120000000,216.264650202,2.03429803159
1446206400000,225.324373994,2.02503624197
1446292800000,226.987051512,1.9889189471
1446379200000,224.070762773,2.09419567961
1446465600000,233.686749077,2.38690135822
1446552000000,262.660026163,2.77385986695
1446638400000,329.677987461,2.23663807038
1446724800000,271.434846939,2.08424931027
1446811200000,260.295045094,2.15788430651
1446897600000,270.063827677,2.18295033199
1446984000000,269.251160673,2.1333577991
1447070400000,268.878170879,2.12524011452
1447156800000,262.713956492,1.72882724499
1447243200000,223.590517616,1.87609182132
1447329600000,235.114137652,1.81359292789
1447416000000,229.460769462,1.84331511512
1447502400000,232.255285016,1.84754228977
1447588800000,233.226669099,1.68319423698
1447675200000,223.080641865,1.78792190458
1447761600000,233.600234774,1.78210926209
1447848000000,232.630148899,1.80081869062
1447934400000,233.557593478,1.71865894109
1448020800000,225.739083154,1.75057825796
1448107200000,229.05177078,1.70526448864
1448193600000,226.106366477,1.71194612576
1448280000000,226.549770286,1.69044833144
1448366400000,225.131775158,1.73061957612
1448452800000,228.333514842,1.98981741646
1448539200000,248.602066266,2.00136840598
1448625600000,251.035189352,1.95539968018
1448712000000,248.589685793,2.03230245493
1448798400000,254.265651741,2.1169888256
1448884800000,264.692553016,1.95539850278
1448971200000,252.06303179,1.87639918768
1449057600000,246.342456394,1.9333622981
1449144000000,251.621803924,1.92661530924
1449230400000,251.54749073,2.07186650691
1449316800000,266.698704749,2.12971422284
1449403200000,275.105030385,2.19296403957
1449489600000,277.16646667,2.16888881232
1449576000000,276.679831412,2.50797294868
1449662400000,295.776438159,2.51020180449
1449748800000,289.967610517,2.54040634372
1449835200000,303.385327619,2.51310259211
1449921600000,301.558462298,2.55313416985
1450008000000,304.168665093,2.5951514297
1450094400000,309.949933736,2.4523114646
1450180800000,317.738285797,2.44853353561
1450267200000,321.838272111,2.44869521783
1450353600000,319.390582959,2.46621766343
1450440000000,320.986089571,2.50144926867
1450526400000,325.035300156,2.45984835129
1450612800000,321.344963187,2.31267416325
1450699200000,310.94957321,2.27244721093
1450785600000,308.713345845,2.31582155364
1450872000000,309.06992005,2.41584242464
1450958400000,319.538875075,2.3811045171
1451044800000,316.783809539,2.1682146318
1451131200000,295.585045917,2.17010384634
1451217600000,296.156979912,2.18795319649
1451304000000,297.671860007,2.17230209583
1451390400000,295.881727896,2.22243351938
1451476800000,302.090608989,2.17720713497
1451563200000,297.363967127,2.23037341531
1451649600000,302.782601381,2.22981554349
1451736000000,302.769248636,2.23563557043
1451822400000,300.913292499,2.24363980003
1451908800000,301.751665833,2.23104982876
1451995200000,301.328972715,2.22866932937
1452081600000,301.128186626,2.35597075977
1452168000000,314.267106189,2.39214700069
1452254400000,318.434868423,2.35285745841
1452340800000,314.162426299,2.23413228414
1452427200000,308.537377723,2.26670096003
1452513600000,311.567544079,2.26513919594
1452600000000,311.945678624,2.24943483433
1452686400000,298.673222228,2.23556532969
1452772800000,300.464709261,2.0599827147
1452859200000,283.3088052,1.86017111338
1452945600000,258.584616823,1.84071405124
1453032000000,267.62474163,1.95186497466
1453118400000,268.302854837,1.92998464118
1453204800000,269.9286003,1.93140326845
1453291200000,267.232799131,2.1273683549
1453377600000,289.956206001,2.01474744987
1453464000000,275.280235829,2.09833637544
1453550400000,272.720409506,2.23427516081
1453636800000,279.989294236,2.21987094025
1453723200000,278.220704402,2.35085272097
1453809600000,276.353128694,2.48414300732
1453896000000,276.244659897,2.15286328676
1453982400000,268.023639075,2.06271278027
1454068800000,268.297182981,2.03209928421
1454155200000,264.776215958,1.97575538317
1454241600000,265.242823161,1.95920165222
1454328000000,263.499608559,1.90965063056
1454414400000,261.563232219,1.97290617807
1454500800000,260.497298985,2.00801337947
1454587200000,262.227574933,2.07243661033
1454673600000,272.923971082,2.05344222871
1454760000000,263.153479073,2.15023249212
1454846400000,265.087526093,2.23876453391
1454932800000,264.846134323,2.29938284917
1455019200000,262.338956783,2.62445350111
1455105600000,264.955422818,2.61494337465
1455192000000,266.488849164,2.60816867487
1455278400000,267.535518399,2.26662316245
1455364800000,272.881965275,2.28628776868
1455451200000,279.500035897,2.37491165894
1455537600000,281.2321612,2.25457049851
1455624000000,282.370146328,2.10200296191
1455710400000,289.681986893,2.19641566084
1455796800000,297.109481409,2.21818754645
1455883200000,294.224270003,2.29363151902
1455969600000,301.025754845,2.35926606145
1456056000000,312.465868423,2.4101287784
1456142400000,305.776679793,2.44232957518
1456228800000,296.274815926,2.39492844758
1456315200000,292.870447413,2.50582744044
1456401600000,297.054216606,2.46185245056
1456488000000,298.523352883,2.48249391779
1456574400000,299.986479948,2.68183929028
1456660800000,298.073848855,2.60680260087
1456747200000,305.382596114,2.56345587467
1456833600000,304.94259633,2.71045514235
1456920000000,303.103952278,2.89694451781
1457006400000,295.921152438,2.77914988388
1457092800000,294.434163861,2.97450299007
1457179200000,285.160052326,3.11479994345
1457265600000,284.915724614,2.84768996555
1457352000000,289.048129029,2.92051146964
1457438400000,288.973748807,3.14007191831
1457524800000,288.828481123,3.2757797618
1457611200000,289.309236917,3.36406700104
1457697600000,295.507331914,3.3701324056
1457784000000,290.623335951,3.4571561619
1457870400000,290.954796217,3.10223233846
1457956800000,290.62547169,3.02914296546
1458043200000,292.067203611,3.0747038909
1458129600000,291.787920709,3.27507917054
1458216000000,293.13208279,2.7976111181
1458302400000,291.459058455,2.81403425013
1458388800000,286.866643041,2.74822171202
1458475200000,287.91659028,2.83375966829
1458561600000,287.525678451,2.96549484645
1458648000000,291.753154058,2.9469472562
1458734400000,292.308309542,2.86962037369
1458820800000,291.196376337,2.8736628841
1458907200000,292.030466101,2.8455027811
1458993600000,291.423935013,2.86467315875
1459080000000,292.871576643,2.74550156672
1459166400000,297.798572887,2.89490199414
1459252800000,292.293168141,2.89566050293
1459339200000,290.313216297,2.8682394854
1459425600000,291.043335848,2.82503607837
1459512000000,291.721773089,2.82825391765
1459598400000,294.328753188,2.85216256784
1459684800000,294.553433467,2.79398407809
1459771200000,293.968908873,2.76074444203
1459857600000,295.891617042,2.76941755972
1459944000000,296.104807596,2.70389167179
1460030400000,295.60184461,2.6294523679
1460116800000,296.878330876,2.56263159637
1460203200000,293.109444381,2.44415925785
1460289600000,294.845450786,2.46743246439
1460376000000,294.428064628,2.44909257812
1460462400000,297.423372766,2.38098024338
1460548800000,297.012000919,2.41033031646
1460635200000,296.490933611,2.51587172758
1460721600000,299.406503916,2.51387752882
1460808000000,301.526857924,2.6590560684
1460894400000,300.027458937,2.57127740625
1460980800000,299.262589937,2.62174267293
1461067200000,300.004325717,2.63110240723
1461153600000,304.898796434,2.66604877006
1461240000000,309.33732815,2.63244776635
1461326400000,312.585352358,2.60983289712
1461412800000,312.65318478,2.69902789053
1461499200000,316.171416855,2.74424186873
1461585600000,317.817988581,2.75836997141
1461672000000,323.517336547,2.87972597243
1461758400000,325.158211872,2.66217921985
1461844800000,311.583473927,2.69409224026
1461931200000,314.178337797,2.76369636618
1462017600000,317.509687765,2.78719981648
1462104000000,315.689651104,2.87085141886
1462190400000,310.059935979,2.8832362988
1462276800000,313.239352793,2.88630299732
1462363200000,311.99756685,2.85348418115
1462449600000,311.826431221,2.9078664162
1462536000000,315.135188703,2.9067471912
1462622400000,321.196420897,2.88523311238
1462708800000,319.521019529,2.92922912407
1462795200000,319.400287693,2.8875096581
1462881600000,315.788076594,2.91334572949
1462968000000,316.98874587,2.93139036123
1463054400000,315.437666062,3.01471546719
1463140800000,318.611093111,2.96221609847
1463227200000,318.377354531,2.97539994549
1463313600000,319.086934398,3.00512449823
1463400000000,319.860127272,3.10969683081
1463486400000,317.412852204,3.25715599133
1463572800000,318.02014334,3.26677787919
1463659200000,314.65680718,3.28226666747
1463745600000,310.087701307,3.16271125145
1463832000000,309.461830773,3.20645982386
1463918400000,309.775523613,3.2094762422
1464004800000,309.798876357,3.12090218265
1464091200000,311.782748688,3.11498872875
1464177600000,314.119013696,3.13803005016
1464264000000,316.494636988,3.24857822559
1464350400000,332.00252266,3.19455218283
1464436800000,346.973267672,3.50668854664
1464523200000,368.692114359,3.58268883658
1464609600000,379.232450804,3.56361063822
1464696000000,380.687838357,3.46810108833
1464782400000,373.451390874,3.59862235293
1464868800000,375.422920711,3.72175453556
1464955200000,386.773265589,3.88777378173
1465041600000,401.114990252,3.91713741411
1465128000000,404.050120836,3.94296252651
1465214400000,408.235048874,3.94695121676
1465300800000,409.878265491,3.96921110053
1465387200000,406.03133277,3.9438448971
1465473600000,405.31189691,3.89684274398
1465560000000,402.322628158,3.89353515673
1465646400000,407.10229293,4.14959810617
1465732800000,449.258796958,4.51173079096
1465819200000,486.716815989,4.72372302642
1465905600000,481.628224521,4.68814742863
1465992000000,476.99560004,4.85133363243
1466078400000,512.575240771,4.79307427348
1466164800000,516.664736429,4.62561548838
1466251200000,525.905729409,4.53163101107
1466337600000,526.275523045,4.38076442745
1466424000000,525.72050398,4.10179568782
1466510400000,477.802626021,4.09575473526
1466596800000,465.662518198,3.75088071737
1466683200000,413.89736726,3.97678596574
1466769600000,459.916149339,4.00071928017
1466856000000,474.230229422,3.90882714
1466942400000,454.663756684,3.8707657066
1467028800000,444.786058849,4.30114086331
1467115200000,454.784974925,4.0499898606
1467201600000,444.450160894,4.04057292991
1467288000000,457.020795836,4.04910438021
1467374400000,475.004614988,4.01650843144
1467460800000,484.272418968,4.01323819004
1467547200000,476.121333881,3.91583255051
1467633600000,469.312700219,3.772909062
1467720000000,472.068723096,3.58442173997
1467806400000,471.226960702,3.33087349669
1467892800000,452.366184149,3.36532899117
1467979200000,450.584209675,3.37243963318
1468065600000,455.445848537,3.33287198092
1468152000000,452.430445288,3.25200923855
1468238400000,452.151510393,3.32501270749
1468324800000,457.185210044,3.31914850325
1468411200000,465.967643576,3.42678092366
1468497600000,461.961137126,3.40873880836
1468584000000,464.328042096,3.28326935262
1468670400000,464.635295165,3.29634307321
1468756800000,466.141067686,3.35492444596
1468843200000,475.046029368,3.28712603231
1468929600000,470.004026024,3.44620032705
1469016000000,468.590361809,3.32825614198
1469102400000,463.602006619,3.32254981347
1469188800000,462.433150794,3.21863798562
1469275200000,458.183007862,3.14150758155
1469361600000,458.593955648,3.15860851507
1469448000000,457.17613031,3.71551452461
1469534400000,453.888653944,3.90218027313
1469620800000,455.683847575,3.82790005958
1469707200000,458.337540924,3.80722231087
1469793600000,458.115942033,3.84270300902
1469880000000,459.049225762,3.80593813742
1469966400000,443.348460282,3.84110726768
1470052800000,437.249897655,3.8538906741
1470139200000,421.980158099,3.67193445796
1470225600000,390.5722729,3.76630539188
1470312000000,401.973414605,3.73362454277
1470398400000,400.510174876,3.8202943277
1470484800000,399.857012985,3.77239171257
1470571200000,414.265356156,3.73328013087
1470657600000,412.950611969,3.63751809581
1470744000000,412.07842664,3.55943486143
1470830400000,412.12790321,3.48108002369
1470916800000,416.638957974,3.52860317519
1471003200000,411.48233432,3.5336963671
1471089600000,412.303287689,3.46146656195
1471176000000,405.188943572,3.47093476213
1471262400000,400.40180668,3.31330158548
1471348800000,397.559885017,3.34999720315
1471435200000,404.300601368,3.3422818022
1471521600000,402.806823593,3.35552718788
1471608000000,403.018068583,3.32618218487
1471694400000,406.396551025,3.08451180648
1471780800000,407.192414902,3.17688784213
1471867200000,406.944108892,3.34175501877
1471953600000,407.995663025,3.38524552378
1472040000000,407.756608379,3.25602033365
1472126400000,402.98087994,3.33643019493
1472212800000,405.154724025,3.29307202229
1472299200000,402.626801041,3.58052364837
1472385600000,401.029843374,3.7361297283
1472472000000,402.181195331,3.53817639301
1472558400000,404.116648371,3.45994319732
1472644800000,401.949854609,3.53519015081
1472731200000,400.560347529,3.60398786996
1472817600000,400.865973515,3.74836905339
1472904000000,401.781503335,3.67278291474
1472990400000,421.796276857,3.91074735333
1473076800000,421.312864205,3.82946492408
1473163200000,425.163085232,3.84966020205
1473249600000,427.154554683,3.60264522205
1473336000000,438.887532214,3.56818103634
1473422400000,434.681387709,3.25879928815
1473508800000,436.450418543,3.17094681834
1473595200000,436.336872274,3.02473883347
1473681600000,423.872292795,3.03213782512
1473768000000,425.480149943,3.02908186847
1473854400000,427.138063255,2.87619785691
1473940800000,426.869761387,2.9551545261
1474027200000,425.565154884,2.92069656225
1474113600000,424.442096429,2.9342340534
1474200000000,426.007632721,2.90577602845
1474286400000,426.144745454,2.97144529702
1474372800000,425.981458868,2.93285055783
1474459200000,418.048031353,2.89799583161
1474545600000,417.873157545,2.91669151345
1474632000000,419.302661776,2.97270176368
1474718400000,422.393571777,2.96665818865
1474804800000,421.730126937,2.99343861327
1474891200000,423.838975206,2.95268763746
1474977600000,423.30217612,2.98858149882
1475064000000,423.202484337,2.98271087574
1475150400000,423.822071219,2.92811467478
1475236800000,423.844151586,2.87370210073
1475323200000,428.669017637,2.79006727692
1475409600000,428.050203182,2.8162611074
1475496000000,427.909559039,2.79568316824
1475582400000,426.904747562,2.70646384233
1475668800000,427.251676215,2.57140134856
1475755200000,428.490689489,2.52616001714
1475841600000,431.096589924,2.51470136707
1475928000000,432.751396105,2.50835515021
1476014400000,431.760742904,2.56778697071
1476100800000,431.946902983,2.20321242733
1476187200000,443.688997542,2.06197102504
1476273600000,447.432387987,2.14977847515
1476360000000,445.315721997,2.12639637206
1476446400000,446.571533761,2.05097662406
1476532800000,448.692075238,2.03437631479
1476619200000,449.294495035,1.97711560062
1476705600000,447.926972434,2.00510181047
1476792000000,447.615014642,1.98967280115
1476878400000,443.993454284,1.99030897287
1476964800000,441.329001678,1.97234054468
1477051200000,441.921207364,1.99399183451
1477137600000,445.935122662,2.00949655171
1477224000000,458.159714258,2.00391543567
1477310400000,457.245024207,1.98422055748
1477396800000,459.003312937,1.9696037899
1477483200000,465.061953547,1.97894056339
1477569600000,479.831689709,1.96796305372
1477656000000,481.561894265,1.85936557468
1477742400000,493.224082564,1.84327170045
1477828800000,495.829589566,1.83204472154
1477915200000,489.616115664,1.76761952899
1478001600000,513.399198836,1.64657808998
1478088000000,507.551978867,1.62967112304
1478174400000,517.107116624,1.54511214441
1478260800000,493.431013396,1.52058665325
1478347200000,491.371094922,1.49931223466
1478433600000,498.010669498,1.34329579696
1478520000000,491.410284248,1.341948068
1478606400000,492.550380354,1.35168455062
1478692800000,513.519986854,1.34174043145
1478779200000,501.93104389,1.29777735676
1478865600000,501.230542344,1.27758895193
1478952000000,494.904577047,1.20942748577
1479038400000,486.054922693,1.21053496168
1479124800000,490.747958805,1.20945075214
1479211200000,496.493385811,1.2126576344
1479297600000,499.628117975,1.18253326643
1479384000000,519.390836833,1.14718088086
1479470400000,525.428759361,1.13912384301
1479556800000,523.795233009,1.11418728795
1479643200000,526.273197886,1.10339756686
1479729600000,513.322941826,1.14103666442
1479816000000,518.021253633,1.1205250963
1479902400000,519.515631484,1.16350377415
1479988800000,515.607459084,1.19166267498
1480075200000,515.823756083,1.15741757833
1480161600000,514.316224829,1.13707701351
1480248000000,515.348544005,1.1213707109
1480334400000,515.554078734,1.10542298602
1480420800000,515.228548994,1.10962333299
1480507200000,522.49558716,1.12205312466
1480593600000,526.59131068,1.11130196557
1480680000000,541.271004108,1.09519426478
1480766400000,537.299287463,1.08222722228
1480852800000,538.681392178,1.01324854229
1480939200000,527.12040638,0.977121778027
1481025600000,534.840679739,1.02575614159
1481112000000,535.321895819,1.07117035924
1481198400000,540.702882242,1.0680003654
1481284800000,540.313162923,1.06075192729
1481371200000,542.208124316,1.04237642998
1481457600000,537.712024184,1.04895918499
1481544000000,546.131881187,1.05496065573
1481630400000,546.648979114,1.05806805667
1481716800000,546.669058035,1.06491772488
1481803200000,545.274438218,1.05344578242
1481889600000,547.516547495,1.04434711674
1481976000000,552.902370242,1.0605200579
1482062400000,553.33388434,1.08155684531
1482148800000,554.673098585,1.08661860618
1482235200000,554.583652543,1.07745375432
1482321600000,565.590848331,1.05518826273
1482408000000,604.479997676,1.08657000602
1482494400000,636.79180927,1.09729988846
1482580800000,630.245281334,1.07738993373
1482667200000,609.210432123,1.04129445735
1482753600000,627.903769771,1.05941740338
1482840000000,645.322065894,1.12447646324
1482926400000,669.363820431,1.14521569495
1483012800000,681.816635647,1.15441917264
1483099200000,659.987645046,1.14792635802
1483185600000,664.726684814,1.17521833764
1483272000000,681.539337031,1.19575094816
1483358400000,718.398431535,1.26260624062
1483444800000,719.365046021,1.38753949098
1483531200000,760.358533317,1.41501838283
1483617600000,776.92363811,1.18403769079
1483704000000,623.71650786,1.14700852216
1483790400000,615.883023981,1.18335361987
1483876800000,641.985190147,1.16609927361
1483963200000,632.690270412,1.18609804845
1484049600000,634.235887384,1.0909405329
1484136000000,582.698979066,1.02100009424
1484222400000,534.06134559,1.05548977849
1484308800000,560.592518107,1.06470435883
1484395200000,581.487772225,1.05442011957
1484481600000,573.33708732,1.01326500588
1484568000000,576.229428119,1.0694673853
1484654400000,617.206365623,1.11017950412
1484740800000,630.453333187,1.08602900105
1484827200000,622.016057029,1.10026579775
1484913600000,622.467850251,1.06161231548
1485000000000,645.481314553,1.07821461291
1485086400000,650.461570973,1.06179987029
1485172800000,646.190319344,1.05060544902
1485259200000,635.736848007,1.0453469587
1485345600000,628.595077247,1.05580507636
1485432000000,633.842308523,1.06927097057
1485518400000,643.8218139,1.01185226211
1485604800000,644.973347599,1.01590970533
1485691200000,645.394528907,1.04938551724
1485777600000,644.196853468,1.02819495587
1485864000000,656.34441974,1.07986156449
1485950400000,682.075394425,1.05699975921
1486036800000,695.409352753,1.04488578982
1486123200000,712.686500817,1.04215884137
1486209600000,715.842709803,1.04159997153
1486296000000,724.652249083,1.02754152966
1486382400000,726.945555034,1.03632172271
1486468800000,740.14674364,1.01876152003
1486555200000,734.089436771,1.00643858518
1486641600000,752.051194359,0.9607494483
1486728000000,679.686768129,0.961187232452
1486814400000,700.13902806,0.961430638715
1486900800000,700.267549037,0.949773838922
1486987200000,693.014653217,0.982267673422
1487073600000,701.330094735,1.01708206026
1487160000000,701.49144849,1.03147725105
1487246400000,711.75359434,1.03486514549
1487332800000,723.593819452,1.04316512386
1487419200000,738.887241899,1.06602643471
1487505600000,736.535443798,1.07728830559
1487592000000,737.415199534,1.02781958201
1487678400000,771.107974207,1.0299467124
1487764800000,774.337322633,1.03495673343
1487851200000,793.833419321,1.02706779327
1487937600000,809.207667803,1.03267989745
1488024000000,818.897745902,1.04116625277
1488110400000,811.577712869,1.02570787501
1488196800000,819.279595836,1.05078430803
1488283200000,822.333206517,1.07808274884
1488369600000,831.775537941,1.16770122206
1488456000000,857.091111691,1.19804401829
1488542400000,893.195482398,1.22292253422
1488628800000,889.823376895,1.17611984415
1488715200000,872.68819865,1.20094090887
1488801600000,891.076036578,1.15649348745
1488888000000,850.522803863,1.14851398269
1488974400000,844.593314489,1.12363188972
1489060800000,815.056042457,1.13226668734
1489147200000,834.834276492,1.13896503845
1489233600000,825.955305461,1.21816172517
1489320000000,825.039427565,1.31287523745
1489406400000,859.380450427,1.33066248286
1489492800000,861.92517407,1.35054409149
1489579200000,872.839795518,1.47002076772
1489665600000,859.758667154,1.45275032114
1489752000000,807.705060727,1.39891344875
1489838400000,768.470054938,1.32748983332
1489924800000,701.643152764,1.36579109247
1490011200000,739.876244787,1.37105772309
1490097600000,763.480103099,1.33227249092
1490184000000,753.164972248,1.35812454832
1490270400000,735.837610544,1.35426634322
1490356800000,694.078983263,1.28878779217
1490443200000,639.810172111,1.30583205668
1490529600000,680.528824271,1.31500704514
1490616000000,697.408872645,1.20796122582
1490702400000,742.319605761,1.02943032737
1490788800000,736.130977022,1.00464835697
1490875200000,719.268939047,1.0877303917
1490961600000,727.241350363,1.09263522877
1491048000000,759.297759422,1.16900284211
1491134400000,758.575876969,1.19867296266
1491220800000,792.874331857,1.12499017615
1491307200000,797.453565351,1.1720323029
1491393600000,785.017507276,1.1332753121
1491480000000,811.98312384,1.09373484767
1491566400000,820.980708191,1.1273842784
1491652800000,823.76133342,1.09513310934
1491739200000,819.490281001,1.07395856701
1491825600000,830.82772693,1.0622014482
1491912000000,835.980242314,1.04650190683
1491998400000,839.107226106,1.07931154316
1492084800000,830.237404264,0.807770624752
1492171200000,812.520541268,0.833898552081
1492257600000,829.154846623,0.83834080172
1492344000000,825.775007119,0.83422052722
1492430400000,821.016415051,0.817833524846
1492516800000,848.773563356,0.810472684284
1492603200000,845.407658464,0.800719976016
1492689600000,850.776929539,0.796038833396
1492776000000,860.613725042,0.811502934934
1492862400000,854.776166995,0.815772324139
1492948800000,854.535805468,0.832652350001
1493035200000,856.255964137,0.852629288613
1493121600000,882.214223876,0.870136882098
1493208000000,892.036312761,0.899436978018
1493294400000,905.766014333,0.916696036911
1493380800000,908.029065916,1.00205663608
1493467200000,921.326395496,1.0377464669
1493553600000,921.295870058,1.11285564019
1493640000000,957.077689995,1.0302440771
1493726400000,1026.74945333,1.07908550584
1493812800000,1025.46299189,1.19633673835
1493899200000,1077.17517877,1.36234484627
1493985600000,1119.50309244,1.35759538973
1494072000000,1100.33705179,1.52611583998
1494158400000,1099.88902219,1.73934150062
1494244800000,1157.87257689,1.55672763619
1494331200000,1280.32124313,1.6605877443
1494417600000,1215.05943696,1.61479799644
1494504000000,1298.74571182,1.68543333187
1494590400000,1286.92629663,1.64526380788
1494676800000,1228.78946309,1.6550695914
1494763200000,1262.35662734,1.62789996708
1494849600000,1236.64891325,1.63663662893
1494936000000,1220.08486582,1.68209437734
1495022400000,1273.36982706,1.7508810538
1495108800000,1282.2713506,1.87461586735
1495195200000,1361.35904587,1.94930537495
1495281600000,1387.98214803,2.16403831668
1495368000000,1474.9581283,2.24645206235
1495454400000,1549.63144786,2.35725097896
1495540800000,1579.79958073,2.67435934609
1495627200000,1706.4452845,2.56710249665
1495713600000,1884.60683215,2.42738784973
1495800000000,1765.39336814,1.61088514516
1495886400000,1401.55566077,1.89231028254
1495972800000,1546.75393151,1.86295557958
1496059200000,1540.04716975,1.99242468922
1496145600000,1602.5499409,1.9691915009
1496232000000,1553.14545858,2.13152469783
1496318400000,1698.07767194,2.16873474617
1496404800000,1695.1375171,2.24388232883
