timestamp,"volume-weighted (max_weight=0.1, min_volume=100000)","volume-weighted (max_weight=0.1, min_volume=1000000)","volume-weighted (max_weight=0.2, min_volume=100000)","volume-weighted (max_weight=0.2, min_volume=1000000)","volume-weighted (max_weight=0.3, min_volume=100000)","volume-weighted (max_weight=0.3, min_volume=1000000)"
1401364800000,629.530372617,420.217889304,543.550824358,394.289022367,340.215482329,226.987207373
1401451200000,657.886767702,447.227489065,574.259842105,419.632038349,389.036862588,253.514946069
1401537600000,651.018307488,472.295004518,594.244660657,443.152803201,405.747637207,267.941515973
1401624000000,678.253449491,486.003926482,620.472384409,456.015838252,427.593659527,282.462288141
1401710400000,688.581339192,502.404458797,637.149061428,469.787627522,431.986728773,286.64120745
1401796800000,700.266557195,514.194206368,656.451725281,480.81196746,455.647280507,301.569090493
1401883200000,709.037804747,470.842986363,632.36086857,441.076517081,437.119738036,279.972820189
1401969600000,737.131923727,461.959843025,644.902882,432.754961833,447.54039599,280.475297063
1402056000000,785.076187115,449.513085549,662.787537849,421.095082435,458.96768127,276.244881227
1402142400000,816.922082346,444.913590632,685.885124189,416.786365395,471.145975782,273.418296266
1402228800000,853.098817894,527.141578234,755.717137802,493.815938796,525.208289322,323.950886749
1402315200000,803.634629447,448.163498816,668.338548368,419.830815932,459.750884681,270.125310414
1402401600000,893.534791577,498.938247584,741.943171031,467.395609273,504.169440181,298.166256476
1402488000000,929.251778228,494.881326797,756.70788037,463.595165085,509.376179729,295.741834436
1402574400000,887.245191277,500.659717413,741.32033735,469.0082486,500.483790567,299.195009467
1402660800000,865.658220485,470.323195777,718.329080781,440.589587409,480.027190724,281.065857945
1402747200000,783.973683567,438.946212735,661.451514674,411.196242286,444.013244661,262.314925102
1402833600000,782.979294512,420.225184777,655.351949682,393.658748797,434.971224931,251.127210288
1402920000000,900.273467227,450.045366827,729.600623403,421.593713144,478.11372121,268.947796487
1403006400000,923.405563241,443.454282891,795.482446418,415.419314395,507.098329751,265.008954691
1403092800000,1032.65937999,593.983638029,968.579236142,556.432275415,660.288955899,354.965526528
1403179200000,1070.4439953,587.518688101,1023.65578839,550.376036541,685.123224692,351.102062607
1403265600000,1179.77223059,580.52165746,1149.73731348,543.821354844,738.660197361,346.920626442
1403352000000,1068.76851535,437.563727996,977.856644292,409.901157573,635.006188716,273.979463051
1403438400000,1069.96910679,445.165301156,974.092301338,417.0221629,635.916956773,278.739169579
1403524800000,1035.34186031,430.26791029,980.808786465,403.066577987,635.270469108,269.411204555
1403611200000,1080.32549138,435.308712395,1007.01261924,407.788702984,651.077539996,272.567490522
1403697600000,1025.5635415,454.580721588,995.583742398,425.842344938,646.169228951,284.634612161
1403784000000,1060.61120547,469.035781358,1033.4552638,439.383562716,668.957769503,293.685612646
1403870400000,1166.24988734,477.236720165,1162.18718724,447.066042078,728.408903024,298.820610515
1403956800000,1167.91697244,560.265719894,1203.84074016,524.845988,798.047191538,350.809016564
1404043200000,1118.61544918,550.554434352,1162.62998618,515.748645304,776.871059131,344.728318763
1404129600000,1172.80337771,573.499296484,1210.71220412,537.242944184,810.29815966,359.095188329
1404216000000,1236.76505071,584.164635103,1251.03629206,547.234025176,836.381488504,365.773264141
1404302400000,1257.92334008,536.50619179,1219.85645016,502.588525944,803.527845009,335.932045884
1404388800000,1306.60224185,525.326634807,1242.14584534,492.115735227,817.777271131,328.931993494
1404475200000,1276.6426551,503.810184995,1214.35922052,471.959545122,794.637729318,315.459520826
1404561600000,1232.24993817,485.551097286,1170.03832007,454.854788239,765.703192404,304.026637508
1404648000000,1257.76552633,476.280815345,1174.02640666,446.170569106,762.570121169,298.222073039
1404734400000,1175.10976737,488.165016286,1114.56103599,457.303456525,743.162838312,305.663336527
1404820800000,1228.15945927,452.770471883,1131.96012543,424.146538357,752.200236226,283.501128715
1404907200000,1368.49639031,459.707956916,1230.71434981,430.645438891,799.790910764,287.84501808
1404993600000,1584.27033398,713.976442196,1541.2340637,668.839191668,937.754612284,447.05461113
1405080000000,1394.09150447,457.056237809,1196.42153018,428.161360203,711.961964458,286.184650616
1405166400000,1410.59571746,463.507451313,1204.16385864,434.204731062,718.383192127,290.224062247
1405252800000,1475.41005297,490.905492404,1261.44598136,459.870681048,755.320140076,307.379278976
1405339200000,1571.93453244,472.602118388,1298.66458328,442.724437618,760.789791463,295.918665895
1405425600000,1494.73346641,473.760892833,1255.45527206,443.809954894,744.536197775,296.644229693
1405512000000,1588.11042994,464.312013264,1339.94132242,434.95842899,772.988870263,290.727836753
1405598400000,1696.78695986,458.826085897,1431.31110709,429.819319337,805.819185905,287.292836688
1405684800000,1769.46247967,476.273238458,1473.18994035,446.163471225,831.751461403,298.217328789
1405771200000,1780.78542231,477.439562486,1465.11917324,447.256060805,829.39261315,298.947619741
1405857600000,1652.21110653,472.883057211,1364.07507847,442.987615622,788.620622322,296.094575055
1405944000000,1612.33953455,469.571329067,1303.2242228,439.885253353,763.326276056,294.02094454
1406030400000,1851.61896901,475.140282663,1461.44149067,445.102140357,837.80091416,297.507931277
1406116800000,1812.15871767,472.19315442,1457.6593379,442.341328157,835.396332476,295.662594102
1406203200000,1647.06203204,455.307451415,1337.4446244,426.523131251,779.507681721,285.089652273
1406289600000,1660.99688354,433.138269473,1327.64337248,405.75547443,763.047789743,271.20847297
1406376000000,1702.62826243,426.328749045,1344.60763454,399.37644864,765.54908466,266.944708332
1406462400000,1753.43766472,430.178382819,1410.24900993,402.9827104,804.574796401,269.355147148
1406548800000,1738.68981597,413.187598972,1367.95709614,387.066075813,777.89643614,258.716409205
1406635200000,1732.96996476,418.193927186,1361.24099773,391.755906343,778.492095073,261.851109429
1406721600000,1792.45436877,404.592342388,1476.204803,379.014207256,820.549274702,253.33451022
1406808000000,1819.124108,397.097021448,1498.67966129,371.992736935,824.967591933,248.641333261
1406894400000,1917.46781337,421.81503469,1567.79601067,395.148089156,867.448777555,264.118457077
1406980800000,1912.44992401,419.658695473,1567.72050205,393.128072677,865.942778403,262.768270526
1407067200000,1875.22925515,412.036049904,1542.95014073,385.987327129,852.971558187,257.99536956
1407153600000,2370.55459582,410.57962542,2074.69077826,384.622977107,1095.98289987,257.083432915
1407240000000,1244.15654143,407.110746726,1351.29430747,381.373399272,838.133827959,254.911402966
1407326400000,1222.46707839,400.834814737,1328.38941336,375.494228712,824.355896847,250.981743429
1407412800000,1180.10821911,396.509551096,1258.17825485,371.442406178,792.343591451,248.27349013
1407499200000,1118.7077009,403.168177826,1177.62328288,377.680077698,762.958983156,252.442773046
1407585600000,1209.33059795,398.176211584,1281.89716622,373.003701184,804.848036239,249.317065537
1407672000000,1147.52027696,405.093072278,1230.04524394,379.483281241,782.422520017,253.648041022
1407758400000,1132.74123174,393.753210459,1249.81595105,368.860320083,784.235175504,246.54761415
1407844800000,1032.73353943,345.257540837,1121.10179808,323.430523591,698.195277495,216.182168677
1407931200000,921.937941381,319.225151592,1010.37065351,299.043889591,634.673524149,199.882051527
1408017600000,883.896462501,299.392783558,974.378662177,280.465314417,606.457693574,187.464062564
1408104000000,819.369591393,290.473828258,913.852463492,272.110211222,575.321018605,181.879480415
1408190400000,790.94565686,283.369993932,879.562650366,265.455477917,556.239432796,177.431431846
1408276800000,783.133272322,277.711690611,870.874971774,260.154889836,546.216364003,173.888498996
1408363200000,561.464503107,221.874678933,629.567732517,207.847867435,408.709485216,138.926290067
1408449600000,617.353805993,238.524673016,706.751599893,223.445256824,454.075913677,149.351643329
1408536000000,714.983426345,261.041409136,845.723879846,244.538495614,530.272371444,163.450442834
1408622400000,778.464774835,304.214028085,945.254103513,284.981762162,601.109504812,190.482873087
1408708800000,785.659195141,353.443526819,1005.6363034,331.098995439,683.665126611,221.307803872
1408795200000,710.345461393,333.750805306,925.410336491,312.651238399,641.359397269,208.977254238
1408881600000,755.524796771,347.32479611,985.852912353,325.367087971,679.403341633,217.476575534
1408968000000,783.80561437,368.330151602,1023.97063149,345.044494896,716.787066537,230.629027739
1409054400000,886.008023895,431.185328566,1192.10962633,403.925997517,812.324265755,262.135094018
1409140800000,833.904399336,407.588358799,1105.32771249,381.820816936,767.750459585,247.7895366
1409227200000,799.706445199,384.527671663,1054.30436308,360.218015455,729.435269148,233.770007201
1409313600000,752.780706637,339.802090403,979.924139044,318.319964134,664.723787964,206.579507729
1409400000000,793.773795644,362.381262264,1041.00252877,339.471691507,708.219476087,220.306304414
1409486400000,796.524392461,351.214997781,1022.69309001,329.011352945,688.787152201,213.517878194
1409572800000,775.085114812,340.805811752,998.826568658,319.260230697,669.917789398,207.18971075
1409659200000,729.832787036,329.018458181,942.691314536,308.218068004,637.094247284,200.023699219
1409745600000,778.47267402,333.889936183,1001.98198196,312.781573487,663.305822615,202.98526878
1409832000000,956.871258045,353.573418575,1152.02494098,331.2206755,729.644751319,214.951658092
1409918400000,991.260910144,357.381151276,1192.20264736,334.787685153,749.701434449,217.26653363
1410004800000,1061.08547926,383.030438844,1277.02363056,358.815436981,789.472711098,232.85977849
1410091200000,1086.76013086,383.183954695,1293.59750292,358.959247633,799.650863757,232.953107018
1410177600000,1041.88203868,362.343595315,1246.06839993,339.436405844,761.760446068,220.283405144
1410264000000,1065.98906676,381.288738576,1283.62601681,357.183846174,796.066004048,231.800928076
1410350400000,1079.34258303,398.016419838,1322.04922093,372.854011397,823.262464016,241.970365694
1410436800000,1103.80812843,397.077597198,1338.25664041,371.974540677,827.906440277,241.399617237
1410523200000,1113.68597264,394.232650201,1349.75850608,369.309449873,831.384354993,239.670058276
1410609600000,1187.0206152,401.255794628,1422.17568459,375.888594455,866.05824391,243.939713347
1410696000000,1206.75829128,431.969754194,1477.24877506,404.66083213,922.229422318,262.611978253
1410782400000,1238.32839901,452.991521366,1531.89640758,424.353613197,962.184475565,273.721273057
1410868800000,1255.60247312,445.698711636,1519.86050543,417.521851423,948.302377639,267.13026091
1410955200000,1265.75072097,437.810779991,1520.50038329,410.132591059,943.083075208,263.63900392
1411041600000,1367.82332508,503.502815673,1708.18416667,471.671607542,1047.41129232,303.028871951
1411128000000,1147.4853235,395.990494957,1377.53894426,370.956164521,842.110049076,237.210808339
1411214400000,1226.28449163,432.049262153,1475.99355432,404.735313634,907.795317714,258.811148305
1411300800000,1176.1815775,421.991109796,1418.37330267,395.313032877,860.98177448,252.785997496
1411387200000,1206.56066487,433.87570494,1450.34521603,406.446289578,882.00283097,259.905245197
1411473600000,1205.19087404,422.773163963,1428.05603984,396.045645952,865.649513468,253.254472632
1411560000000,1216.2360887,427.799157941,1449.5591669,400.753898986,899.122940265,256.265201702
1411646400000,1182.6055419,426.066576912,1432.2497457,399.130850903,884.713403621,255.227330965
1411732800000,1165.40526197,439.553028057,1460.42737877,411.764695033,912.607493045,263.306140984
1411819200000,1203.94371494,442.331061474,1485.65881503,414.367102501,922.750362972,264.970270706
1411905600000,1174.76762639,420.329365413,1449.65570906,393.756343183,890.114442489,251.790560148
1411992000000,1126.20288805,401.789485631,1382.53384526,376.388545768,849.62653929,240.684586834
1412078400000,1150.39492115,408.360076721,1412.23213932,382.543747219,867.625711881,244.620578337
1412164800000,1148.40192223,415.862532045,1409.78552114,389.571900891,876.809224997,249.114785937
1412251200000,1100.94570694,392.243011657,1346.31808295,367.44559533,828.923030461,234.965947531
1412337600000,1074.92816089,383.146206762,1317.95517801,358.923886106,810.221612943,229.516674202
1412424000000,1005.25676781,339.241706952,1220.3160731,317.795007858,738.901743887,203.216492702
1412510400000,932.971527497,288.061458342,1112.37435877,269.850350182,654.016419696,172.557907967
1412596800000,974.439747448,301.696191205,1165.09829638,282.62310173,689.538939105,181.495064389
1412683200000,1018.80740655,304.398387055,1181.77527965,285.154466045,691.406964239,182.537354824
1412769600000,1056.80877526,321.714367018,1227.12811337,301.375738004,722.206758682,192.921158789
1412856000000,1086.525476,356.596723619,1295.60349693,334.052848639,775.175603933,213.838921086
1412942400000,1080.3833937,343.650432121,1268.22769058,321.925015522,754.87513033,206.075470604
1413028800000,1040.17029521,330.354523826,1217.78230748,309.469668216,725.123332752,198.102366825
1413115200000,1042.2631524,332.201699691,1226.65552678,311.200066502,729.997188035,199.210055336
1413201600000,1092.83792757,358.611631037,1287.63528998,335.94037457,773.535222244,215.047192502
1413288000000,1226.47052467,396.630752608,1418.62236831,371.555945388,853.330854594,237.845966016
1413374400000,1177.16453596,379.971277734,1358.69709417,355.949674579,816.598138185,227.855845813
1413460800000,1153.21320842,367.977221258,1327.36061236,344.71387664,795.450166864,220.663418271
1413547200000,1174.65156688,356.853600477,1318.67911563,334.293485865,783.181782667,213.992961397
1413633600000,1215.63157871,368.587150726,1365.97168858,345.285246657,808.237616396,221.029172219
1413720000000,1202.33184548,368.018847998,1348.94521315,344.752871757,801.14384899,220.688380411
1413806400000,1165.16113386,358.99005212,1292.02063814,336.294872053,771.91099272,215.274118749
1413892800000,983.69242128,366.742110203,982.861682193,343.556848717,654.330289959,219.922764199
1413979200000,1032.32491469,360.643106008,1026.97238417,337.843420661,672.343120916,216.265398917
1414065600000,982.349595662,348.035526864,974.243876219,326.032886664,641.78284338,208.705062708
1414152000000,966.500814975,334.633774246,957.892398765,313.478386462,626.364143955,200.66848769
1414238400000,963.493120111,320.073513732,938.082116455,299.838618681,608.295475089,191.937194907
1414324800000,964.284588607,331.86831871,938.852710895,310.887761708,613.321978769,199.010138106
1414411200000,973.715298113,336.45032496,950.729212283,315.180095705,621.683214402,201.75781134
1414497600000,978.714391174,340.223189273,957.912689225,318.714441334,627.138535064,204.020269688
1414584000000,946.324987154,326.275617653,926.211693115,305.648628547,605.225484391,195.656385587
1414670400000,900.684563948,314.09585191,881.501682332,294.238861792,578.217597498,188.352594517
1414756800000,891.493381449,316.891448775,869.259945596,296.857722355,574.114369816,190.02901883
1414843200000,843.899670261,301.180755586,811.154872733,282.140251705,536.894456079,180.60785072
1414929600000,839.085363452,288.665002605,806.527369531,270.415738665,521.12865999,173.102579536
1415016000000,860.813258014,295.51427847,828.11787112,276.832006572,534.550647371,177.209857208
1415102400000,839.275676143,292.805653777,808.620749336,274.294619842,524.252453252,175.585587148
1415188800000,879.412234347,304.598704689,855.761427881,285.342119694,551.665842713,182.657478493
1415275200000,882.148553617,309.545533317,857.298120555,289.976212173,555.940599749,185.623923293
1415361600000,908.635544731,307.886764651,877.892080374,288.422310071,563.36634069,184.629216168
1415448000000,919.904626189,307.017642026,887.469734203,287.608132965,566.933725944,184.108032903
1415534400000,954.209805309,313.704818411,920.565347953,293.872549244,589.034026819,188.118105034
1415620800000,977.355990095,335.295622143,952.588253514,314.098392651,616.207635373,201.065375353
1415707200000,955.606711825,336.753163967,935.304215081,315.463789375,610.372011937,201.939413588
1415793600000,994.808586866,355.552446457,974.785438669,333.074590182,638.657412776,213.212703606
1415880000000,1075.24334862,402.057197619,1076.40920283,376.639333131,716.349164367,241.100020441
1415966400000,997.368590505,355.076286467,995.355546124,332.6285328,652.664909163,212.927166663
1416052800000,998.814306684,353.205101612,996.798344334,330.87564336,651.832443292,211.805080777
1416139200000,995.89834972,346.864777895,985.130315307,324.936151887,642.153584274,208.003004388
1416225600000,999.1372007,368.913520125,1007.23851892,345.590983138,665.36735719,221.224884842
1416312000000,929.139891424,328.245856872,937.943709968,307.494310181,610.40137123,196.837871005
1416398400000,936.156872461,333.110108106,947.205710531,312.05104577,617.732661666,199.754796952
1416484800000,917.863732557,306.400291634,926.213768547,287.029811171,595.856517965,183.73782888
1416571200000,916.431098527,297.136516939,923.667828693,278.351687898,589.727058336,178.182658418
1416657600000,979.320327155,308.597858404,988.026680325,289.088448816,629.647045502,185.055634894
1416744000000,995.362226593,321.841347721,1004.21119545,301.494691048,652.340505704,192.997304796
1416830400000,1029.63530901,344.19559007,1042.2100822,322.435708845,683.438095601,206.402383275
1416916800000,1081.59064841,373.578701402,1100.680124,349.961233877,731.765501659,224.02243531
1417003200000,1054.19393687,361.323444975,1068.0057528,338.480748924,707.289851056,216.673375045
1417089600000,1155.09113137,395.074291532,1160.66778268,370.09788304,776.428810786,236.912609271
1417176000000,1145.23199578,398.709284393,1150.76104828,373.503073385,782.127549335,239.092390801
1417262400000,1201.79560185,421.142582826,1238.78947526,394.518149378,838.015967129,252.544876523
1417348800000,1136.55546521,400.148661717,1171.54110581,374.85145396,795.374373403,239.955536403
1417435200000,1137.29536277,377.567651625,1145.79060259,353.698004568,759.464447399,226.414473025
1417521600000,1174.98992604,401.764591242,1191.01685184,376.36522519,803.367273877,240.924554353
1417608000000,1152.34104547,394.917801239,1168.05903932,369.951285989,789.240545291,236.818767367
1417694400000,1136.17288506,392.227019688,1151.67034433,367.430614366,781.970384257,235.205197231
1417780800000,1139.86187258,398.730089917,1157.55391713,373.522563593,792.692824489,239.104867165
1417867200000,1172.25613511,401.262466256,1175.78905111,375.894844306,802.638732293,240.623447085
1417953600000,1192.05685948,412.28265901,1195.6494504,386.218345725,822.083442536,247.231881691
1418040000000,1144.08091725,392.704037242,1147.52891949,367.877475097,784.648046056,235.491248427
1418126400000,1116.75792764,388.994551317,1117.26080854,364.402501105,765.851778655,233.266795942
1418212800000,1119.8136704,395.750826294,1120.31792731,370.731647597,773.132584164,237.318304147
1418299200000,1139.80563188,406.514969103,1143.47749552,380.815286425,792.604777203,243.773194313
1418385600000,1157.02586647,399.35415453,1160.75320478,374.107175139,785.501826768,239.479097478
1418472000000,1142.74237275,400.734272078,1146.42369704,375.400042313,785.79045038,240.30670701
1418558400000,1141.80576549,404.343754081,1145.48407252,378.781334583,788.108476683,242.471190546
1418644800000,1118.10767214,406.681268209,1121.70963618,380.971072181,788.13714305,243.872918229
1418731200000,1096.88795098,393.640457931,1091.31892179,368.754695717,763.84430236,236.05278805
1418817600000,1117.67132476,401.918361239,1151.18216506,376.509273921,791.017361961,241.016764988
1418904000000,1121.93128821,409.145206915,1178.86264199,383.279241857,803.874705297,245.350458429
1418990400000,1165.40936094,421.603536074,1218.3858175,394.949961381,808.385094238,247.442287206
1419076800000,1248.80080393,431.33370565,1283.55435147,404.064994272,841.225778102,253.152996934
1419163200000,1227.68621104,435.882439057,1279.45969119,408.32615892,841.512635013,255.822682792
1419249600000,1324.06769693,444.236611659,1362.91360979,416.15218471,881.458998864,260.725809544
1419336000000,1331.85196998,450.610317235,1376.45622212,422.122947657,889.02271839,263.164010972
1419422400000,1266.28772525,438.512843905,1313.52897657,410.790270827,854.323934462,256.098882894
1419508800000,1239.04940976,422.454497416,1273.52246405,395.747125352,820.313180636,246.720538214
1419595200000,1260.80131437,436.907311382,1303.98837064,409.286239305,844.360336445,255.161224873
1419681600000,1259.88595271,429.715312546,1297.18387613,402.548915209,836.307383045,250.96097648
1419768000000,1254.30333309,414.251473383,1284.44638713,388.062692591,821.506642936,241.929834087
1419854400000,1304.77834949,420.212263122,1322.1943389,393.646644042,842.302736795,245.41103564
1419940800000,1299.28396194,411.869921211,1293.74867395,385.831701013,824.054563276,240.538967526
1420027200000,1316.29416655,411.363339581,1300.40424689,385.357145232,827.313131542,240.243115326
1420113600000,1271.46612309,416.419610291,1230.43620683,390.093760916,792.125216806,243.196062539
1420200000000,1215.14565289,413.008560542,1170.10902805,386.898356108,758.000420376,241.203952064
1420286400000,1082.87700508,387.41713476,1027.82814882,362.924808071,671.783794179,224.52959746
1420372800000,992.354772186,348.725407999,933.22557159,326.679153843,597.278630831,198.606567036
1420459200000,991.855494046,335.71979082,922.124907082,314.495745586,579.917528958,190.163049586
1420545600000,997.714474855,344.268720907,933.903588398,322.504216386,590.436899782,195.005452865
1420632000000,1000.43873392,354.70850981,946.898909537,332.284006808,605.074142332,200.918902561
1420718400000,1018.94335914,352.378943917,952.507258187,330.10171496,604.76621104,199.599357611
1420804800000,1015.43734034,347.878265523,942.825926524,325.885567311,596.863349785,196.860771613
1420891200000,972.386030551,333.36591,905.73265148,312.29067599,569.042641146,187.745574482
1420977600000,925.847979918,327.596290903,873.972463618,306.885809464,556.454141302,184.496230685
1421064000000,942.756942779,309.181460775,879.142393186,289.635156123,547.735487579,174.125335648
1421150400000,809.37075272,252.172705071,756.083730841,236.230466795,456.182838871,142.019048625
1421236800000,697.484316178,209.077977545,635.276121379,195.860167412,367.665492057,115.161062431
1421323200000,776.271924904,227.187637668,695.71708429,212.82494345,403.569956322,125.466064191
1421409600000,796.222689836,235.631386562,718.050638356,220.734882562,419.380869941,130.773239468
1421496000000,748.247076834,210.742763914,667.933699328,197.41970678,381.770040837,116.960284169
1421582400000,751.713262594,227.330461124,670.292948809,212.958737675,394.084762387,126.16630265
1421668800000,730.027360143,226.603740067,653.850944903,212.277959577,388.964900499,125.762979188
1421755200000,711.592128089,223.285539775,639.961332613,209.169534327,384.063205052,123.921408726
1421841600000,728.993163302,229.902508045,656.402312127,215.368181015,393.885749333,127.593764895
1421928000000,766.376657874,250.625428155,702.013100947,234.781007989,427.661223366,139.094793827
1422014400000,760.340209955,245.511745156,691.92164087,229.990609592,419.628769377,136.256747074
1422100800000,781.909067379,260.065135876,711.549642947,243.623941885,435.187980751,144.333744275
1422187200000,844.324372468,292.805551759,775.950886972,274.294524274,489.310654694,162.504372174
1422273600000,950.424444223,334.234176831,881.357362828,313.104051405,576.051262097,189.741333483
1422360000000,796.186802812,283.388319803,745.16467623,265.472645235,467.74924109,156.020362684
1422446400000,799.098902116,293.845742196,757.932307605,275.268954367,482.47315964,161.777730651
1422532800000,712.19420612,261.308281098,675.062431225,244.788496058,419.172626443,141.508860083
1422619200000,729.67872494,268.364315513,692.617567382,251.398451339,432.999815997,146.124037375
1422705600000,723.883057533,263.239433206,686.642113557,246.59756165,428.02122567,143.333545308
1422792000000,685.273541715,230.660146851,645.245393347,216.077922257,393.125533258,125.594164243
1422878400000,670.530401493,247.227888185,633.3675401,231.598258877,399.780166655,134.615278877
1422964800000,692.981364718,260.9919455,677.022624969,244.492159046,425.395234432,142.109791036
1423051200000,663.370761276,237.977744726,646.992071429,222.93290508,401.141371836,129.578587222
1423137600000,662.017072433,234.485265872,645.671805298,219.661219075,401.071515562,127.676936812
1423224000000,682.019529349,234.930244515,667.313804612,220.078066381,405.003181927,127.919227132
1423310400000,699.79127268,247.675787028,684.702353102,232.017841768,415.556563887,134.859159242
1423396800000,721.315613875,244.579979099,705.762585831,229.117749341,420.899492647,133.173495659
1423483200000,704.463484359,227.143905148,689.273822417,212.783975679,406.814480977,123.679574991
1423569600000,728.527000412,236.83347743,708.646540816,221.860977818,421.500793078,128.955535096
1423656000000,781.275139608,244.493303346,773.143541632,229.036553189,449.49108864,133.126300819
1423742400000,779.420239108,242.060357044,772.598632188,226.757416593,448.25484886,131.801564572
1423828800000,816.807644811,264.111466611,809.658817513,247.414465519,475.890885707,143.808366416
1423915200000,878.346018709,277.773786353,868.031547742,260.213059915,506.689284038,151.247482592
1424001600000,868.034124182,292.115654323,864.862424022,273.648241825,514.682470153,159.056611937
1424088000000,817.098570761,256.067724454,804.875795123,239.879244908,469.189122983,139.428558775
1424174400000,835.604378357,263.526219729,823.104778916,246.866217665,479.815409635,143.489700214
1424260800000,847.489091123,268.469383373,834.8117112,251.496876859,486.639773499,146.181246695
1424347200000,842.483902312,263.266468985,829.881393771,246.62288824,480.718320967,143.348266256
1424433600000,851.338973758,269.416904172,838.604004391,252.384495845,485.770993268,146.697170597
1424520000000,848.883083761,271.396918254,836.184851446,254.239334379,484.369671163,147.775285811
1424606400000,851.611158426,271.623992238,838.872117516,254.452052854,485.136853483,147.898927314
1424692800000,829.953093584,254.264394518,817.538030315,238.189920632,466.690963992,138.446647859
1424779200000,866.251865864,260.653311153,853.293818229,244.174933001,482.355677183,141.925405053
1424865600000,870.049241854,259.584657986,857.03439021,243.173839578,482.097728214,141.343524727
1424952000000,881.554434991,258.001367114,873.112394742,241.690643601,485.150238093,140.481424809
1425038400000,919.361551812,271.782676024,907.279202264,254.600704727,509.339785204,147.985330439
1425124800000,913.789164312,272.091378511,901.780047686,254.889891189,506.252600791,148.153418561
1425211200000,892.825832157,267.590657561,881.092217923,250.673703674,496.894414143,145.702781579
1425297600000,899.576138049,269.613805557,887.753810561,252.568949217,500.651237894,146.804383156
1425384000000,872.236551076,275.633882721,886.285186873,258.208439971,508.828280052,150.082307715
1425470400000,857.065707414,268.533553243,871.242706281,251.55698994,496.838694019,146.21618711
1425556800000,846.422987245,271.652839687,860.423941463,254.479076581,499.563280762,147.914634715
1425643200000,844.56826356,271.248443102,858.538538199,254.100245756,498.679208136,147.694441275
1425729600000,837.907941691,272.442572435,851.768045809,255.218882801,494.746590515,148.344643218
1425816000000,828.113764856,269.25803318,841.811860352,252.235668601,488.963573843,146.610665538
1425902400000,841.680371614,276.988071743,855.602876705,259.477017808,501.518725336,150.81966196
1425988800000,879.309595543,288.851761645,883.427595829,270.590690887,521.91972656,157.279426417
1426075200000,924.803042855,286.080658725,925.535595614,267.994775774,529.567093381,155.770564309
1426161600000,910.77010501,285.052861451,911.491542031,267.031955353,526.560927615,155.210929967
1426248000000,909.559545506,284.332660321,910.280023621,266.357284995,528.841238108,154.818781343
1426334400000,903.506953773,275.913390645,904.222637524,258.470277538,525.658550457,150.234499434
1426420800000,909.452034552,277.768394448,910.172427506,260.208008884,529.235527177,151.244546707
1426507200000,942.554630717,286.39358661,943.30124482,268.287920506,541.699519407,155.940953155
1426593600000,943.491546733,285.919829497,944.238902984,267.844114092,540.894165374,155.682992994
1426680000000,882.791824008,261.137757626,883.49109894,244.628752999,498.845582665,142.189185557
1426766400000,910.07043686,246.923031838,914.38225203,231.312675403,485.290401063,134.449284974
1426852800000,894.910608541,248.024813428,899.150598085,232.344802885,484.468981071,135.049203684
1426939200000,922.657295616,246.472317375,927.028745959,230.890454893,513.069340304,134.203871507
1427025600000,943.270488483,248.299028881,947.739601902,232.601682569,518.238884866,135.198513659
1427112000000,954.178349893,258.119016866,960.184932505,241.800855591,529.640484755,140.545484953
1427198400000,910.392783906,238.810006185,916.123735008,223.712551366,507.600347387,130.031752555
1427284800000,906.585234233,234.350947732,912.292216691,219.535392465,506.664696237,127.603800751
1427371200000,898.204546566,228.978929167,903.858772332,214.502990354,496.160539445,124.678743296
1427457600000,878.795958194,223.528831145,884.328006289,209.397444932,485.493247701,121.711171674
1427544000000,888.816098915,233.42362464,894.411224109,218.666694297,492.878546435,127.098874476
1427630400000,862.343708281,224.260088793,867.772188947,210.08247282,477.228378835,122.109340558
1427716800000,830.205400698,222.148328038,835.431569711,208.104216574,467.017178379,120.959489443
1427803200000,865.368113857,222.837478609,870.81563325,208.749799374,470.784477626,121.334731075
1427889600000,839.25114644,215.501117046,844.534258705,201.877239095,454.583825987,117.340091292
1427976000000,872.867493178,220.568659923,878.362221399,206.624414325,467.756708821,120.099362111
1428062400000,925.724357127,228.525629788,931.551820963,214.078348345,494.410162412,124.431922346
1428148800000,905.141362665,225.687886661,910.839255906,211.420005988,490.082601129,122.886774729
1428235200000,863.362694248,232.905395867,868.797589462,218.181227699,478.178068521,126.816699551
1428321600000,886.595718617,232.891094533,892.176866448,218.167830489,482.472122741,126.808912492
1428408000000,881.318400886,229.134613741,886.866327836,214.648832623,480.593571457,124.763513354
1428494400000,838.180293816,223.201621133,843.45666503,209.090920982,463.717660818,121.533006228
1428580800000,928.824815681,216.688447176,934.671797001,202.989506779,469.181861209,117.986591076
1428667200000,958.743205991,211.641980638,971.476421778,198.262075451,473.739340216,115.238796298
1428753600000,802.157374015,205.645866549,789.110481239,192.645032838,412.730281043,111.973919604
1428840000000,665.307121257,203.753258156,654.486064248,190.872074247,356.228450803,110.943396678
1428926400000,668.324641419,200.67909926,657.454505186,187.992262211,357.844135498,109.269520967
1429012800000,618.676646294,182.072853146,608.614022514,170.562294113,330.533843534,99.1384430055
1429099200000,610.365017376,181.567521081,600.4375802,170.088908899,326.093277256,98.8632903218
